id,id_provinsi,id_kabupaten,nama
60,71,3,Tabukan Selatan
60,71,4,Essang
60,71,6,Wori
60,71,7,Pinogaluman
60,71,8,Siau Timur Selatan
60,71,9,Touluaan
60,72,1,Bulagi
60,72,2,Pagimana
60,72,4,Lage
60,72,6,Tolitoli Utara
60,72,8,Moutong
60,72,9,Una - Una
60,72,10,Palolo
60,72,11,Banggai Selatan
60,72,12,Petasia Barat
60,73,2,Kajang
60,73,5,Galesong Utara
60,73,6,Parangloe
60,73,7,Sinjai Tengah
60,73,8,Camba
60,73,9,Bungoro
60,73,11,Patimpeng
60,73,12,Mario Riawa
60,73,13,Sajoanging
60,73,14,Maritengngae
60,73,15,Cempa
60,73,17,Bupon
60,73,25,Towuti
60,73,26,Nanggala
60,73,71,Wajo
60,74,1,Pasar Wajo
60,74,4,Kolaka
60,74,5,Laonti
60,74,6,Poleang
60,74,8,Batu Putih
60,74,10,Langgikima
60,74,11,Loea
60,74,12,Wawonii Tengah
60,74,13,Lawa
60,74,14,Gu
60,74,15,Siompu
60,76,3,Tanduk Kalua
60,81,3,Teon Nila Serua
60,81,8,Mdona Hiera
60,82,4,Kayoa
60,82,5,Loloda Utara
60,82,8,Taliabu Utara
60,91,1,Fakfak
60,91,3,Wamesa
60,91,4,Tembuni
60,91,6,Moswaren
60,91,8,Waigeo Utara
60,91,9,Yembun
60,91,10,Ayamaru Timur
60,91,11,Oransbari
60,91,12,Taige
60,94,4,Yaur
60,94,8,Yapen Selatan
60,94,9,Samofa
60,94,11,Ilu
60,94,14,Citakmitak
60,94,15,Agats
60,94,17,Batom
60,94,18,Kubu
60,94,19,Pantai Barat
60,94,28,Mamberamo Tengah Timur
60,94,29,Yigi
60,94,30,Malagaineri
60,94,33,Wangbe
60,94,34,Dogiyai
60,94,35,Wandai
61,11,6,Ketol
61,11,7,Bubon
61,11,8,Baitussalam
61,11,10,Kota Juang
61,11,11,Paya Bakong
61,11,14,Banda Mulia
61,11,16,Indra Jaya
61,11,17,Mesidah
61,12,1,Bawolato
61,12,4,Sorkam Barat
61,12,5,Siatas Barita
61,12,6,Sigumpar
61,12,8,Teluk Dalam
61,12,9,Hatonduhan
61,12,10,Lae Parira
61,12,14,Susua
61,12,19,Laut Tador
61,12,20,Halongonan Timur
61,12,73,Siantar Sitalasari
61,13,3,Tigo Lurah
61,13,6,Patamuan
61,13,7,Banuhampu
61,14,1,Inuman
61,14,2,Kuala Cenaku
61,14,3,Tembilahan Hulu
61,14,6,Kampa
61,14,7,Kepenuhan Hulu
61,15,2,Tabir Ulu
61,15,9,Jujuhan Ilir
61,16,3,Benakat
61,16,4,Pajar Bulan
61,16,5,Suka Karya
61,16,7,Air Kumbang
61,16,8,Tiga Dihaji
61,16,9,Belitang Jaya
61,16,10,Indralaya Utara
61,16,71,Kalidoni
61,17,1,Pinoraya
61,17,3,Arma Jaya
61,17,4,Kelam Tengah
61,17,9,Bang Haji
61,18,1,Way Tenong
61,18,4,Pasir Sakti
61,18,5,Kota Gajah
61,18,6,Abung Surakarta
61,18,7,Negara Batin
61,18,12,Batu Putih
61,18,71,Enggal
61,19,2,Badau
61,21,2,Gunung Kijang
61,21,3,Subi
61,21,71,Batu Aji
61,32,3,Pasirkuda
61,32,6,Parungponteng
61,32,8,Karangkancana
61,32,9,Susukanlebak
61,32,11,Ganeas
61,32,12,Tukdana
61,32,16,Cikarang Utara
61,32,75,Medan Satria
61,32,76,Cinere
61,33,4,Pagedongan
61,35,2,Pudak
61,35,8,Sumbersuko
61,35,11,Sumber Wringin
61,35,20,Ngariboyo
61,36,1,Sobang
61,36,4,Tunjung Teja
61,52,1,Batu Layar
61,52,2,Praya Tengah
61,52,3,Suralaga
61,52,4,Utan
61,52,6,Lambu
61,53,2,Kambata Mapambuhang
61,53,4,Kualin
61,53,5,Biboki Anleu
61,53,6,Atambua Barat
61,53,7,Alor Tengah Utara
61,53,9,Wotan Ulu Mado
61,53,10,Palue
61,53,11,Kotabaru
61,53,14,Landu Leko
61,53,17,Wewewa Tengah
61,61,1,Galing
61,61,2,Tujuhbelas
61,61,6,Benua Kayong
61,62,1,Pangkalan Banteng
61,62,2,Seranau
61,62,5,Lahei Barat
61,62,11,Damang Batu
61,63,1,Bajuin
61,63,2,Pulau Laut Tengah
61,64,2,Nyuatan
61,64,72,Sungai Pinang
61,71,3,Tabukan Selatan Tengah
61,71,4,Essang Selatan
61,71,9,Touluaan Selatan
61,72,1,Bulagi Selatan
61,72,2,Bualemo
61,72,6,Dako Pamean
61,72,8,Bolano Lambunu
61,72,9,Batudaka
61,73,6,Manuju
61,73,8,Cenrana
61,73,13,Penrang
61,73,14,Watang Sidenreng
61,73,17,Ponrang
61,73,18,Rantetayo
61,74,1,Wolowa
61,74,2,Kontunaga
61,74,4,Latambaga
61,74,6,Poleang Barat
61,74,8,Porehu
61,76,2,Matangnga
61,76,3,Balla
61,82,4,Kayoa Barat
61,82,5,Loloda Kepulauan
61,91,1,Fakfak Tengah
61,91,3,Roswar
61,91,7,Klaso
61,91,8,Warwarbomi
61,91,9,Bamusbama
61,91,10,Ayamaru Timur Selatan
61,94,4,Teluk Umar
61,94,8,Kosiwo
61,94,11,Torere
61,94,14,Kaibar
61,94,16,Talambo
61,94,17,Murkim
61,94,18,Anawi
61,94,19,Apawer Hulu
61,94,29,Dal
61,94,30,Melagai
61,94,33,Ogamanim
62,11,6,Celala
62,11,7,Arongan Lambalek
62,11,10,Kuala
62,11,11,Pirak Timu
62,12,1,Ulugawo
62,12,4,Pasaribu Tobing
62,12,14,Mazo
62,13,6,Padang Sago
62,13,7,Sungai Pua
62,14,6,Rumbio Jaya
62,15,2,Tabir Selatan
62,16,3,Belimbing
62,16,4,Muara Payang
62,16,10,Indralaya Selatan
62,16,71,Ilir Timur Iii
62,17,1,Ulu Manna
62,18,1,Gedung Surian
62,18,4,Waway Karya
62,18,7,Negeri Besar
62,19,2,Sijuk
62,21,2,Mantang
62,21,3,Serasan Timur
62,32,16,Karangbahagia
62,52,4,Rhee
62,53,5,Biboki Feotleu
62,53,6,Atambua Selatan
62,53,7,Pulau Pura
62,53,9,Adonara Tengah
62,53,10,Koting
62,53,11,Detukeli
62,61,1,Tangaran
62,62,1,Pangkalan Lada
62,62,11,Miri Manasa
62,71,3,Tabukan Selatan Tenggara
62,71,9,Silian Raya
62,72,1,Bulagi Utara
62,72,2,Lobu
62,72,8,Taopa
62,73,17,Ponrang Selatan
62,74,1,Wabula
62,74,2,Watopute
62,74,6,Tontonunu
62,74,8,Tolala
62,82,4,Kayoa Selatan
62,91,1,Pariwari
62,91,7,Saengkeduk
62,91,8,Supnin
62,94,8,Anataurei
62,94,14,Passue Bawah
62,94,16,Pronggoli
62,94,17,Mofinop
62,94,18,Wugi
62,94,19,Apawer Hilir
62,94,29,Nirkuri
63,11,6,Rusip Antara
63,12,14,Umbunasi
63,14,6,Kampar Utara
63,15,2,Tabir Ilir
63,16,4,Sukamerindu
63,18,1,Kebun Tebu
63,18,4,Marga Sekampung
63,19,2,Selat Nasik
63,21,2,Bintan Pesisir
63,53,7,Lembur
63,53,10,Nelle
63,53,11,Lepembusu Kelisoke
63,72,8,Bolano
63,74,6,Poleang Tengah
63,82,4,Kayoa Utara
63,94,11,Yamoneri
63,94,14,Ti-zain
63,94,16,Endomen
63,94,19,Apawer Tengah
63,94,29,Inikgal
64,12,14,Idanotae
64,15,2,Tabir Timur
64,18,1,Air Hitam
64,21,2,Toapaya
64,72,8,Ongka Malino
64,94,11,Waegi
65,12,14,Uluidanotae
65,15,2,Tabir Lintas
65,94,11,Nume
65,94,16,Kona
66,12,14,Boronadu
66,15,2,Margo Tabir
66,94,11,Nioga
66,94,16,Duram
67,15,2,Tabir Barat
67,73,18,Kurra
67,94,11,Gubume
67,94,16,Dirwemna
68,94,11,Taganombak
70,11,3,Sawang
70,11,7,Woyla
70,11,8,Kuta Baro
70,11,9,Glumpang Tiga
70,11,10,Jangka
70,11,11,Cot Girek
70,11,14,Karang Baru
70,11,17,Permata
70,11,18,Panteraja
70,12,1,Gido
70,12,2,Muara Batang Gadis
70,12,3,Angkola Timur
70,12,4,Barus
70,12,5,Pahae Julu
70,12,6,Porsea
70,12,7,Pangkatan
70,12,8,Air Batu
70,12,9,Dolok Panribuan
70,12,10,Siempat Nempu
70,12,11,Payung
70,12,12,Biru-biru
70,12,13,Stabat
70,12,14,Lolomatua
70,12,15,Bakti Raja
70,12,17,Ronggur Nihuta
70,12,18,Tanjung Beringin
70,12,19,Medang Deras
70,12,20,Dolok
70,12,21,Huta Raja Tinggi
70,12,23,Kualuh Hulu
70,12,24,Sawo
70,12,25,Mandrehe Barat
70,12,75,Medan Maimun
70,13,2,Sutera
70,13,3,Lembang Jaya
70,13,4,Sijunjung
70,13,5,Padang Ganting
70,13,6,V Koto Kp Dalam
70,13,7,Ampek Angkek
70,13,8,Kapur Ix
70,13,9,Bonjol
70,13,12,Talamau
70,13,71,Padang Utara
70,14,3,Tempuling
70,14,6,Tambang
70,14,7,Kunto Darussalam
70,14,71,Senapelan
70,15,1,Air Hangat
70,15,71,Pelayangan
70,16,1,Sosoh Buay Rayap
70,16,3,Rambang Dangku
70,16,5,Muara Kelingi
70,16,7,Rambutan
70,16,8,Buay Runjung
70,16,9,Belitang Iii
70,16,11,Tebing Tinggi
70,16,13,Nibung
70,16,71,Sako
70,17,3,Lais
70,17,4,Kaur Utara
70,17,8,Ujan Mas
70,18,3,Jati Agung
70,18,4,Labuhan Maringgai
70,18,5,Seputih Raman
70,18,6,Sungkai Selatan
70,18,9,Tegineneng
70,18,10,Banyumas
70,18,11,Rawajitu Utara
70,18,12,Gunung Agung
70,18,13,Krui Selatan
70,18,71,Tanjung Karang Barat
70,19,1,Mendo Barat
70,21,2,Tambelan
70,21,5,Palmatak
70,21,71,Lubuk Baja
70,31,71,Mampang Prapatan
70,31,72,Duren Sawit
70,31,73,Sawah Besar
70,31,74,Cengkareng
70,32,1,Ciomas
70,32,2,Cidolog
70,32,3,Kadupandak
70,32,4,Ibun
70,32,5,Pameungpeuk
70,32,6,Bantarkalong
70,32,8,Cibingbin
70,32,9,Sedong
70,32,10,Majalengka
70,32,11,Situraja
70,32,12,Widasari
70,32,13,Subang
70,32,14,Bojong
70,32,15,Jatisari
70,32,16,Cibitung
70,32,17,Batujajar
70,32,18,Pangandaran
70,32,73,Lengkong
70,32,75,Bekasi Utara
70,32,78,Indihiang
70,33,1,Sidareja
70,33,2,Sumpiuh
70,33,3,Kalimanah
70,33,4,Sigaluh
70,33,5,Ambal
70,33,6,Banyu Urip
70,33,7,Kalikajar
70,33,8,Muntilan
70,33,9,Teras
70,33,10,Kalikotes
70,33,11,Polokarto
70,33,12,Tirtomoyo
70,33,13,Ngargoyoso
70,33,14,Sambung Macan
70,33,15,Kradenan
70,33,16,Jiken
70,33,17,Pamotan
70,33,18,Batangan
70,33,19,Bae
70,33,20,Tahunan
70,33,21,Demak
70,33,22,Banyubiru
70,33,23,Kaloran
70,33,24,Boja
70,33,25,Gringsing
70,33,26,Karanganyar
70,33,27,Randudongkal
70,33,28,Jatinegara
70,33,29,Larangan
70,33,74,Tembalang
70,34,1,Pengasih
70,34,2,Bantul
70,34,3,Ponjong
70,34,4,Depok
70,34,71,Danurejan
70,35,1,Nawangan
70,35,2,Pulung
70,35,3,Karangan
70,35,4,Pucang Laban
70,35,5,Kademangan
70,35,6,Wates
70,35,7,Dampit
70,35,8,Tekung
70,35,9,Silo
70,35,10,Gambiran
70,35,11,Tapen
70,35,12,Bungatan
70,35,13,Banyuanyar
70,35,14,Kejayan
70,35,15,Candi
70,35,16,Kutorejo
70,35,17,Bareng
70,35,18,Prambon
70,35,19,Gemarang
70,35,20,Plaosan
70,35,21,Pangkur
70,35,22,Sugihwaras
70,35,23,Soko
70,35,24,Sugio
70,35,25,Balongpanggang
70,35,26,Galis
70,35,27,Jrengik
70,35,28,Palengaan
70,35,29,Kota Sumenep
70,35,78,Rungkut
70,36,1,Munjul
70,36,2,Cileles
70,36,3,Pagedangan
70,36,74,Serpong Utara
70,51,2,Penebel
70,51,4,Payangan
70,51,7,Selat
70,51,8,Sawan
70,52,2,Jonggat
70,52,3,Selong
70,52,4,Batulanteh
70,52,6,Wera
70,53,2,Kota Waingapu
70,53,4,Amanuban Tengah
70,53,6,Tasifeto Timur
70,53,8,Buyasari
70,53,9,Adonara Timur
70,53,10,Nita
70,53,11,Detusoko
70,53,12,Bajawa Utara
70,53,14,Rote Barat
70,53,17,Wewewa Utara
70,53,18,Wolowae
70,53,21,Malaka Tengah
70,61,1,Sejangkung
70,61,2,Seluas
70,61,3,Mempawah Hulu
70,61,5,Mukok
70,61,6,Matan Hilir Utara
70,61,7,Ambalau
70,61,8,Kalis
70,61,9,Belitang Hulu
70,61,10,Menukung
70,61,12,Sungai Raya
70,62,1,Arut Utara
70,62,2,Mentaya Hilir Utara
70,62,3,Basarang
70,62,9,Pulau Malan
70,63,1,Batu Ampar
70,63,3,Karang Intan
70,63,4,Mandastana
70,63,5,Tapin Utara
70,63,6,Simpur
70,63,7,Labuan Amas Utara
70,63,8,Amuntai Utara
70,63,9,Murung Pudak
70,64,1,Muara Komam
70,64,2,Barong Tongkok
70,64,3,Muara Wis
70,64,5,Gunung Tabur
70,65,1,Sungai Tubu
70,65,2,Tanjung Palas Tengah
70,65,4,Sebuku
70,71,3,Tabukan Tengah
70,71,4,Gemeh
70,71,5,Ranoyapo
70,71,6,Likupang Barat
70,71,8,Siau Barat
70,72,1,Buko
70,72,2,Lamala
70,72,4,Poso Kota
70,72,9,Togean
70,72,10,Gumbasa
70,72,11,Bokan Kepulauan
70,72,12,Mori Utara
70,73,2,Bulukumpa
70,73,6,Tinggimoncong
70,73,7,Sinjai Utara
70,73,8,Mallawa
70,73,9,Labakkang
70,73,11,Libureng
70,73,13,Majauleng
70,73,14,Pitu Riawa
70,73,15,Duampanua
70,73,17,Bua
70,73,25,Nuha
70,73,26,Tondon
70,73,71,Bontoala
70,74,2,Katobu
70,74,4,Wolo
70,74,5,Moramo
70,74,10,Wiwirano
70,74,11,Tirawuta
70,74,12,Wawonii Barat
70,74,13,Sawerigadi
70,74,14,Sangia Wambulu
70,74,15,Kadatua
70,75,2,Limboto
70,76,3,Sesenapadang
70,81,8,Pp. Babar
70,82,4,Pulau Makian
70,82,8,Lede
70,91,1,Fakfak Barat
70,91,3,Rumberpon
70,91,4,Aranday
70,91,6,Teminabuan
70,91,8,Kepulauan Ayau
70,91,9,Kebar
70,91,10,Ayamaru
70,91,12,Hingk
70,94,4,Wanggar
70,94,8,Yapen Barat
70,94,9,Yendidori
70,94,10,Aradide
70,94,11,Tingginambut
70,94,15,Sawa Erma
70,94,18,Geya
70,94,28,Rofaer
70,94,29,Mbuwa
70,94,30,Tiomneri
70,94,33,Beoga
70,94,34,Kamu Selatan
71,11,7,Woyla Barat
71,11,9,Glumpang Baro
71,11,14,Sekerak
71,12,1,Sogaeadu
71,12,4,Sosor Gadong
71,12,6,Pintu Pohan Meranti
71,12,8,Sei Dadap
71,12,11,Tiganderket
71,12,14,Ulunoyo
71,13,3,Danau Kembar
71,13,4,Lubuk Tarok
71,13,6,V Koto Timur
71,13,7,Canduang
71,13,9,Tigo Nagari
71,14,3,Kempas
71,14,7,Pagaran Tapah Darussalam
71,15,1,Air Hangat Timur
71,16,5,Bulang Tengah Suku Ulu
71,16,8,Runjung Agung
71,16,11,Saling
71,16,71,Sematang Borang
71,17,3,Batik Nau
71,17,4,Padang Guci Hilir
71,18,4,Mataram Baru
71,18,6,Muara Sungkai
71,18,71,Kemiling
71,32,1,Tamansari
71,32,3,Cijati
71,32,6,Bojongasih
71,32,8,Cibeureum
71,32,11,Cisitu
71,32,15,Banyusari
71,32,16,Cikarang Barat
71,32,17,Saguling
71,32,78,Bungursari
71,35,3,Suruh
71,35,10,Tegalsari
71,35,20,Sidorejo
71,35,29,Batuan
71,36,1,Angsana
71,52,3,Labuhan Haji
71,52,6,Ambalawi
71,53,2,Kambera
71,53,4,Kolbano
71,53,6,Raihat
71,53,9,Ile Boleng
71,53,10,Magepanda
71,53,11,Wewaria
71,53,12,Soa
71,53,14,Ndao Nuse
71,61,3,Sompak
71,61,6,Delta Pawan
71,63,4,Jejangkit
71,63,8,Haur Gading
71,64,2,Linggang Bigung
71,72,1,Buko Selatan
71,72,2,Masama
71,72,4,Poso Kota Utara
71,73,6,Tombolo Pao
71,73,15,Batulappa
71,73,25,Wasuponda
71,74,2,Lohia
71,74,4,Samaturu
71,74,5,Moramo Utara
71,74,10,Landawe
71,75,2,Limboto Barat
71,76,3,Tawalian
71,81,8,Pulau Wetang
71,82,4,Makian Barat
71,91,1,Wartutin
71,91,3,Soug Jaya
71,91,4,Kamundan
71,91,6,Seremuk
71,91,8,Ayau
71,91,9,Kebar Timur
71,91,10,Ayamaru Selatan
71,94,4,Nabire Barat
71,94,8,Wonawa
71,94,10,Ekadide
71,94,11,Kalome
71,94,15,Suru-suru
71,94,18,Wenam
71,94,29,Iniye
71,94,30,Wereka
71,94,33,Beoga Barat
72,11,7,Woyla Timur
72,12,4,Andam Dewi
72,12,6,Siantar Narumonda
72,12,14,Huruna
72,13,9,Simpang Alahan Mati
72,14,7,Bonai Darussalam
72,15,1,Depati Vii
72,16,5,Tuah Negeri
72,17,3,Giri Mulya
72,17,4,Lungkang Kule
72,18,4,Bandar Sribawono
72,18,6,Bunga Mayang
72,18,71,Langkapura
72,32,6,Culamega
72,32,15,Kotabaru
72,36,1,Sindangresmi
72,53,1,Tana Righu
72,53,4,Oenino
72,53,6,Lasiolat
72,53,9,Witihama
72,61,6,Muara Pawan
72,72,2,Mantoh
72,72,4,Poso Kota Selatan
72,73,6,Parigi
72,74,2,Duruka
72,74,4,Iwoimendaa
72,91,4,Tomu
72,91,6,Wayer
72,91,9,Kebar Selatan
72,91,10,Ayamaru Jaya
72,94,8,Pulau Yerui
72,94,10,Aweida
72,94,11,Wanwi
72,94,15,Unir Sirau
72,94,29,Wutpaga
72,94,33,Beoga Timur
73,12,4,Barus Utara
73,12,6,Parmaksian
73,15,1,Air Hangat Barat
73,17,3,Air Padang
73,17,4,Padang Guci Hulu
73,18,4,Melinting
73,18,6,Sungkai  Barat
73,53,9,Kelubagolit
73,74,2,Batalaiworu
73,91,4,Weriagar
73,91,6,Konda
73,91,9,Manekar
73,91,10,Ayamaru Tengah
73,94,10,Fajar Timur
73,94,15,Joerat
73,94,29,Nenggeangin
74,18,4,Gunung Pelindung
74,18,6,Sungkai Jaya
74,53,9,Adonara
74,91,6,Saifi
74,91,10,Ayamaru Barat
74,94,10,Topiyai
74,94,15,Pulau Tiga
74,94,29,Mbulmu Yalma
80,11,3,Meukek
80,11,5,Serba Jadi
80,11,7,Kaway Xvi
80,11,8,Montasik
80,11,9,Mutiara
80,11,10,Peusangan
80,11,11,Tanah Jambo Aye
80,11,14,Manyak Payed
80,11,18,Bandar Baru
80,12,2,Siabu
80,12,3,Angkola Selatan
80,12,4,Manduamas
80,12,5,Pahae Jae
80,12,6,Lumban Julu
80,12,7,Bilah Barat
80,12,8,Buntu Pane
80,12,9,Jorlang Hataran
80,12,10,Siempat Nempu Hulu
80,12,11,Simpang Empat
80,12,12,Sinembah Tanjung Muda Hilir
80,12,13,Wampu
80,12,14,Lolowa'u
80,12,15,Pollung
80,12,17,Pangururan
80,12,18,Sei Rampah
80,12,20,Dolok Sigompulon
80,12,21,Huristak
80,12,23,Kualuh Leidong
80,12,24,Lotu
80,12,25,Moro O
80,12,75,Medan Polonia
80,13,2,Batang Kapas
80,13,3,Gunung Talang
80,13,4,Iv Nagari
80,13,5,Lintau Buo
80,13,6,Sungai Limau
80,13,7,Baso
80,13,8,Pangkalan Koto Baru
80,13,9,Lubuk Sikaping
80,13,12,Pasaman
80,13,71,Nanggalo
80,14,3,Batang Tuaka
80,14,6,Siak Hulu
80,14,71,Rumbai
80,15,1,Gunung Kerinci
80,15,71,Jambi Timur
80,16,1,Pengandonan
80,16,5,Muara Lakitan
80,16,7,Muara Padang
80,16,8,Kisam Tinggi
80,16,9,Belitang Ii
80,16,71,Sukarami
80,17,3,Padang Jaya
80,17,8,Merigi
80,18,3,Tanjung Bintang
80,18,4,Way Jepara
80,18,5,Terbanggi Besar
80,18,6,Sungkai Utara
80,18,10,Adiluwih
80,18,12,Way Kenanga
80,18,13,Pesisir Selatan
80,18,71,Kedaton
80,19,1,Merawang
80,21,71,Batu Ampar
80,31,71,Pancoran
80,31,72,Cakung
80,31,73,Gambir
80,31,74,Kali Deres
80,32,1,Cijeruk
80,32,2,Sagaranten
80,32,3,Takokak
80,32,4,Paseh
80,32,5,Cibalong
80,32,6,Bojonggambir
80,32,8,Luragung
80,32,9,Astanajapura
80,32,10,Cigasong
80,32,11,Darmaraja
80,32,12,Kertasemaya
80,32,13,Kalijati
80,32,14,Wanayasa
80,32,17,Cipatat
80,32,18,Kalipucang
80,32,73,Bandung Kidul
80,32,78,Cipedes
80,33,1,Kedungreja
80,33,2,Tambak
80,33,3,Padamara
80,33,4,Madukara
80,33,5,Mirit
80,33,6,Bayan
80,33,7,Kertek
80,33,8,Mungkid
80,33,9,Sawit
80,33,10,Kebonarum
80,33,11,Mojolaban
80,33,12,Nguntoronadi
80,33,13,Karangpandan
80,33,14,Ngrampal
80,33,15,Gabus
80,33,16,Bogorejo
80,33,17,Sulang
80,33,18,Juwana
80,33,19,Gebog
80,33,20,Jepara
80,33,21,Wonosalam
80,33,22,Jambu
80,33,23,Kandangan
80,33,24,Kaliwungu
80,33,25,Limpung
80,33,26,Kajen
80,33,27,Pemalang
80,33,28,Kedung Banteng
80,33,29,Ketanggungan
80,33,74,Pedurungan
80,34,1,Kokap
80,34,2,Jetis
80,34,3,Karangmojo
80,34,4,Berbah
80,34,71,Pakualaman
80,35,1,Bandar
80,35,2,Mlarak
80,35,3,Gandusari
80,35,4,Rejotangan
80,35,5,Kanigoro
80,35,6,Ngancar
80,35,7,Tirto Yudo
80,35,8,Kunir
80,35,9,Mayang
80,35,10,Glenmore
80,35,11,Wonosari
80,35,12,Kendit
80,35,13,Tiris
80,35,14,Wonorejo
80,35,15,Tulangan
80,35,16,Mojosari
80,35,17,Wonosalam
80,35,18,Ngronggot
80,35,19,Saradan
80,35,20,Panekan
80,35,21,Karangjati
80,35,22,Kedungadem
80,35,23,Rengel
80,35,24,Kedungpring
80,35,25,Duduksampeyan
80,35,26,Tanah Merah
80,35,27,Tambelangan
80,35,28,Pegantenan
80,35,29,Lenteng
80,35,78,Sukolilo
80,36,1,Picung
80,36,2,Gunung Kencana
80,36,4,Cikeusal
80,51,2,Pupuan
80,51,7,Kubu
80,51,8,Kubutambahan
80,52,2,Pringgarata
80,52,3,Pringgabaya
80,52,4,Sumbawa
80,52,6,Donggo
80,53,2,Haharu
80,53,4,Amanuban Timur
80,53,6,Lamaknen
80,53,10,Alok
80,53,12,Riung
80,53,17,Loura
80,53,21,Botin Leobele
80,61,1,Sajingan Besar
80,61,2,Jagoi Babang
80,61,3,Menyuke
80,61,4,Siantan
80,61,7,Kayan Hulu
80,61,8,Putussibau Selatan
80,61,12,Sungai Ambawang
80,62,3,Kapuas Hilir
80,62,9,Katingan Tengah
80,63,1,Jorong
80,63,3,Aranio
80,63,4,Belawang
80,63,5,Bakarangan
80,63,6,Kalumpang
80,63,7,Pandawan
80,63,9,Haruai
80,64,1,Long Kali
80,64,2,Melak
80,64,3,Kotabangun
80,64,5,Segah
80,65,1,Malinau Selatan Hulu
80,65,2,Tanjung Palas Utara
80,65,4,Tulin Onsoi
80,71,3,Manganitu
80,71,4,Nanusa
80,71,5,Motoling
80,71,6,Likupang Timur
80,71,8,Siau Tengah
80,72,2,Balantak
80,72,5,Banawa
80,72,9,Walea Kepulauan
80,72,10,Dolo Selatan
80,72,12,Soyo Jaya
80,73,2,Rilau Ale
80,73,6,Bungaya
80,73,7,Bulupoddo
80,73,9,Ma'rang
80,73,11,Mare
80,73,13,Tana Sitolo
80,73,14,Duapitue
80,73,15,Lembang
80,73,17,Walenrang
80,73,25,Mangkutana
80,73,26,Tallunglipu
80,73,71,Ujung Tanah
80,74,2,Napabalano
80,74,5,Konda
80,74,11,Lalolae
80,74,13,Barangka
80,75,2,Telaga
80,76,3,Mambi
80,81,3,Saparua
80,81,8,Babar Timur
80,82,4,Gane Barat
80,82,8,Taliabu Barat Laut
80,91,1,Kokas
80,91,4,Moskona Selatan
80,91,6,Sawiat
80,91,8,Waigeo Timur
80,91,9,Senopi
80,91,10,Ayamaru Utara
80,91,12,Menyambouw
80,94,3,Kaureh
80,94,4,Nabire
80,94,8,Poom
80,94,9,Biak Utara
80,94,10,Paniai Barat
80,94,11,Mewoluk
80,94,18,Numba
80,94,28,Mamberamo Ulu
80,94,29,Gearek
80,94,30,Dimba
80,94,33,Doufo
80,94,34,Kamu
81,11,5,Simpang Jernih
81,11,7,Meureubo
81,11,8,Blang Bintang
81,11,9,Mutiara Timur
81,11,10,Peusangan Selatan
81,11,11,Langkahan
81,12,1,Ma U
81,12,2,Bukit Malintang
81,12,4,Sirandorung
81,12,5,Purbatua
81,12,6,Uluan
81,12,8,Tinggi Raja
81,12,11,Naman Teran
81,12,14,Hilimegai
81,12,18,Sei Bamban
81,13,5,Lintau Buo Utara
81,13,6,Batang Gasan
81,14,6,Perhentian Raja
81,14,71,Rumbai Pesisir
81,15,1,Siulak
81,16,1,Semidang Aji
81,16,7,Muara Sugihan
81,16,9,Belitang Mulya
81,16,71,Alang Alang Lebar
81,18,3,Tanjung Sari
81,18,4,Braja Slebah
81,18,5,Seputih Agung
81,18,6,Hulusungkai
81,18,71,Rajabasa
81,19,1,Puding Besar
81,21,71,Bengkong
81,32,1,Cigombong
81,32,2,Cidadap
81,32,8,Cimahi
81,32,9,Pangenan
81,32,12,Sukagumiwang
81,32,13,Dawuan
81,32,14,Kiarapedes
81,32,15,Cilamaya Wetan
81,32,16,Tambun Selatan
81,33,5,Bonorowo
81,33,24,Kaliwungu Selatan
81,33,25,Banyuputih
81,35,23,Grabagan
81,36,3,Cisauk
81,52,3,Suela
81,52,4,Labuhan Badas
81,52,6,Soromandi
81,53,2,Kanatang
81,53,4,Fautmolo
81,53,6,Lamaknen Selatan
81,53,10,Alok Barat
81,53,12,Riung Barat
81,53,17,Kota Tambolaka
81,61,2,Siding
81,61,3,Banyuke Hulu
81,61,4,Segedong
81,63,9,Bintang Ara
81,64,2,Sekolaq Darat
81,71,1,Passi Barat
81,71,4,Miangas
81,71,5,Kumelembuai
81,71,6,Likupang Selatan
81,72,2,Balantak Selatan
81,72,5,Banawa Selatan
81,72,9,Walea Besar
81,73,6,Bontolempangan
81,73,14,Pitu Riase
81,73,17,Walenrang Timur
81,73,25,Kalaena
81,73,71,Kepulauan Sangkarrang
81,74,2,Lasalepa
81,74,5,Wolasi
81,75,2,Telaga Biru
81,76,3,Bambang
81,81,3,Nusalaut
81,81,8,Pulau Masela
81,82,4,Gane Barat Selatan
81,91,1,Teluk Patipi
81,91,4,Meyado
81,91,6,Fokour
81,91,9,Mawabuan
81,91,10,Ayamaru Utara Timur
81,94,3,Airu
81,94,4,Teluk Kimi
81,94,8,Windesi
81,94,9,Andey
81,94,10,Siriwo
81,94,11,Lumo
81,94,18,Kai
81,94,29,Pasir Putih
81,94,30,Kelulome
81,94,33,Dervos
82,11,5,Peunaron
82,11,7,Pantai Ceuremen
82,11,10,Peusangan Siblah Krueng
82,12,1,Somolo - Molo
82,12,2,Naga Juang
82,12,5,Simangumban
82,12,6,Ajibata
82,12,8,Setia Janji
82,12,11,Merdeka
82,12,14,Oou
82,15,1,Siulak Mukai
82,16,1,Ulu Ogan
82,18,4,Labuhan Ratu
82,18,5,Way Pengubuan
